date,open,high,low,close,volume,sma_5,sma_10,sma_20,ema_12,ema_26,macd,macd_signal,rsi,bb_middle,bb_upper,bb_lower,bb_width,volatility,volume_sma,volume_ratio,momentum_5,momentum_10,momentum_20,daily_return,close_lag_1,volume_lag_1,return_lag_1,close_lag_2,volume_lag_2,return_lag_2,close_lag_3,volume_lag_3,return_lag_3,close_lag_5,volume_lag_5,return_lag_5,close_lag_10,volume_lag_10,return_lag_10,sentiment_positive,sentiment_negative,sentiment_neutral
2021-02-02,27.308462324402694,27.78707415025359,27.29925804826677,27.64901351928711,54263000,27.034183502197266,27.487944221496583,27.949066829681396,27.49498757345477,27.535691951582287,-0.04070437812751493,0.12201689331532155,37.00007211544447,27.949066829681396,29.44655604181425,26.45157761754854,0.10715844083513723,0.7487446060664277,61388850.0,0.8839227318967532,0.005354661727942522,-0.03159252353855346,0.03301217369913467,0.024207276963958524,26.995525360107425,41947400.0,0.013126072919668719,26.645771026611328,78260700.0,-0.019973103740011267,27.18881607055664,62985900.0,0.018620875840867024,27.50175094604492,55504600.0,-0.00796813023111953,28.55101203918457,97457200.0,0.0025856731537670097,0.5681005368144317,0.34741350334488647,0.08448595984068166
2021-02-03,27.61220400107584,27.81469286509053,27.55698008462395,27.80548858642578,46195200,27.256922912597656,27.4253568649292,27.99508743286133,27.542756960065695,27.55567688749662,-0.012919927430925071,0.09502952916607223,39.22343809414592,27.99508743286133,29.409147108343944,26.581027757378713,0.10102198672348187,0.7070298377413082,61935340.0,0.7458617325746496,0.04172432751715616,-0.022013492084043795,0.034235054634013995,0.00565933634592497,27.64901351928711,54263000.0,0.024207276963958524,26.995525360107425,41947400.0,0.013126072919668719,26.645771026611328,78260700.0,-0.019973103740011267,26.691791534423828,84059200.0,-0.029451194333412922,28.43136215209961,56113100.0,-0.00419074066168823,0.6826232720129447,0.22816675857829313,0.08920996940876205
2021-02-04,27.89752763705597,28.431363472957624,27.88832335904464,28.42215919494629,63061800,27.503591537475586,27.454809951782227,28.01257543563843,27.678049611585788,27.61986076212252,0.05818884946326719,0.08766139322551122,44.894412058937455,28.01257543563843,29.43925573566899,26.585895135607867,0.10185998808345886,0.713340150015281,59975685.0,1.0514561025855729,0.04536214895084245,0.010471230105584928,0.012459214967880827,0.02217801735811098,27.80548858642578,46195200.0,0.00565933634592497,27.64901351928711,54263000.0,0.024207276963958524,26.995525360107425,41947400.0,0.013126072919668719,27.18881607055664,62985900.0,0.018620875840867024,28.127628326416016,43713800.0,-0.010683055706536493,0.7480805832335828,0.1580006042057808,0.09391881256063639
2021-02-05,28.624648470284907,28.65225954749963,28.36693396455,28.43136215209961,38461900,27.860709762573244,27.50543270111084,28.010274600982665,27.793943848587915,27.6799719761949,0.11397187239301587,0.09292348905901215,49.51648046842433,28.010274600982665,29.433943948340577,26.586605253624754,0.10165336596221487,0.711834673678955,58681645.0,0.6554332278858236,0.06701217704321638,0.018128023354986977,-0.001615903393544449,0.00032379514484448535,28.42215919494629,63061800.0,0.02217801735811098,27.80548858642578,46195200.0,0.00565933634592497,27.64901351928711,54263000.0,0.024207276963958524,26.645771026611328,78260700.0,-0.019973103740011267,27.92513465881348,37928000.0,-0.007199102080439723,0.7551827600380285,0.1536771126511655,0.09114012731080588
2021-02-08,28.52340126481515,28.799524307250977,28.52340126481515,28.799524307250977,48756300,28.221509552001955,27.61312026977539,28.027302074432374,27.94864853453608,27.76290177849535,0.18574675604072866,0.11148814245535546,52.45903557610645,28.027302074432374,29.481388725673153,26.573215423191595,0.10376215644154026,0.72704332562039,58406140.0,0.8347803843910931,0.06682585069484914,0.03884461767643277,0.011966329459497826,0.01294915639925387,28.43136215209961,38461900.0,0.00032379514484448535,28.42215919494629,63061800.0,0.02217801735811098,27.80548858642578,46195200.0,0.00565933634592497,26.995525360107425,41947400.0,0.013126072919668719,27.72264862060547,68321500.0,-0.007251031756228432,0.771053918549776,0.1402870240761667,0.0886590573740571
2021-02-09,28.70747612471364,28.900760626171973,28.606230858881624,28.80871963500977,33572000,28.453450775146486,27.743817138671876,28.040187454223634,28.080967165378187,27.84036976786679,0.2405973975113973,0.13730999346656383,53.817407210169286,28.040187454223634,29.518185286698696,26.562189621748573,0.10541996802895366,0.7389989162375308,57255220.0,0.5863570168798583,0.041943851447491465,0.047523108311502194,0.009026215794785575,0.00031928748755327696,28.799524307250977,48756300.0,0.01294915639925387,28.43136215209961,38461900.0,0.00032379514484448535,28.42215919494629,63061800.0,0.02217801735811098,27.64901351928711,54263000.0,0.024207276963958524,27.50175094604492,55504600.0,-0.00796813023111953,0.7087227720164354,0.2006811276230346,0.09059610036053
2021-02-10,28.95598451865494,28.99280161733418,28.6706590260344,28.80871963500977,38899600,28.65409698486328,27.95550994873047,28.03834648132324,28.192929083783046,27.912099387655157,0.28082969612788844,0.16601393399882877,57.341157585884794,28.03834648132324,29.51220652130962,26.564486441336864,0.10513173742026029,0.7369300199931887,56172870.0,0.6924979976988892,0.03608032441025877,0.07931007920003363,-0.0012764350802760838,0.0,28.80871963500977,33572000.0,0.00031928748755327696,28.799524307250977,48756300.0,0.01294915639925387,28.43136215209961,38461900.0,0.00032379514484448535,27.80548858642578,46195200.0,0.00565933634592497,26.691791534423828,84059200.0,-0.029451194333412922,0.6159695606256818,0.29529439730215246,0.0887360420721658
2021-02-11,28.82713405624271,28.937583619242368,28.52339995241396,28.716686248779297,31909500,28.713002395629882,28.108296966552736,28.03282423019409,28.273507109167085,27.971698414405093,0.30180869476199135,0.1931728861514613,58.73986967306221,28.03282423019409,29.495021907300337,26.570626553087845,0.10432039705306015,0.7310988385531224,54998610.0,0.5801873901904067,0.010362585467657892,0.056194803564000084,-0.003831287322465071,-0.003194636464115108,28.80871963500977,38899600.0,0.0,28.80871963500977,33572000.0,0.00031928748755327696,28.799524307250977,48756300.0,0.01294915639925387,28.42215919494629,63061800.0,0.02217801735811098,27.18881607055664,62985900.0,0.018620875840867024,0.6113362827156682,0.29378402514467344,0.09487969213965834
2021-02-12,28.68907067649084,29.03882437407044,28.661457849496625,29.011213302612305,38271800,28.828972625732423,28.34484119415283,28.03558530807495,28.387000369697116,28.048699517235256,0.3383008524618596,0.22219847941354098,63.9441901323418,28.03558530807495,29.505312040180577,26.565858575969322,0.1048472301152428,0.7348633660528132,54420760.0,0.7032573598751652,0.02039477206229723,0.08877364718170822,0.00190708569416298,0.010256303644558873,28.716686248779297,31909500.0,-0.003194636464115108,28.80871963500977,38899600.0,0.0,28.80871963500977,33572000.0,0.00031928748755327696,28.43136215209961,38461900.0,0.00032379514484448535,26.645771026611328,78260700.0,-0.019973103740011267,0.582434144598271,0.327351256258591,0.0902145991431379
2021-02-16,29.30574536222541,29.646294810408406,29.176889004051976,29.508235931396484,71330600,28.970714950561522,28.59611225128174,28.087128162384033,28.559498148420097,28.156813325691644,0.4026848227284532,0.25829574807652345,70.4887177042141,28.087128162384033,29.688498902907167,26.4857574218609,0.11402879862012988,0.8006853702615667,54550655.0,1.3076029976175354,0.024608448965494523,0.09307878019674365,0.036199156242038066,0.017132086948580927,29.011213302612305,38271800.0,0.010256303644558873,28.716686248779297,31909500.0,-0.003194636464115108,28.80871963500977,38899600.0,0.0,28.799524307250977,48756300.0,0.01294915639925387,26.995525360107425,41947400.0,0.013126072919668719,0.6610540231310268,0.24179391902447703,0.09715205784449615
2021-02-17,29.4161908488329,29.69231209616312,29.3149473277644,29.655498504638672,60460900,29.140070724487305,28.796760749816894,28.142352485656737,28.728113587838337,28.267827042650683,0.4602865451876532,0.2986939074987494,85.00002702990042,28.142352485656737,29.88134474934565,26.403360221967823,0.12358542268811558,0.8694961318444578,52700840.0,1.147247368353142,0.029393144865759835,0.07256985801507532,0.03868466952899108,0.004990558350711272,29.508235931396484,71330600.0,0.017132086948580927,29.011213302612305,38271800.0,0.010256303644558873,28.716686248779297,31909500.0,-0.003194636464115108,28.80871963500977,33572000.0,0.00031928748755327696,27.64901351928711,54263000.0,0.024207276963958524,0.6290573282258357,0.2795716335604437,0.09137103821372063
2021-02-18,29.44380789290581,29.63709419814949,29.241319066231007,29.48062324523925,45188200,29.274451446533202,28.964274215698243,28.19481554031372,28.843884304361556,28.357663798397983,0.4862205059635727,0.3361992271917141,79.29415149217505,28.19481554031372,30.031107085743734,26.358523994883704,0.13025739024995112,0.9181457727150079,52154595.0,0.8664279724538173,0.02332292509844658,0.060244748212453514,0.036905058840529525,-0.005896891578877628,29.655498504638672,60460900.0,0.004990558350711272,29.508235931396484,71330600.0,0.017132086948580927,29.011213302612305,38271800.0,0.010256303644558873,28.80871963500977,38899600.0,0.0,27.80548858642578,46195200.0,0.00565933634592497,0.736185071537128,0.16901064120391793,0.09480428725895418
2021-02-19,29.673906348341827,29.931619038228405,29.63708924662315,29.83037376403809,54361800,29.49718894958496,29.105095672607423,28.279952812194825,28.995651913542563,28.466753425482437,0.5288984880601255,0.37473907936539635,92.82198773751298,28.279952812194825,30.255722403457312,26.304183220932337,0.13972934144433932,0.9878847956312433,52686995.0,1.0317878254396555,0.038781895153593204,0.04954636132437806,0.06053640278028505,0.011863742360172846,29.48062324523925,45188200.0,-0.005896891578877628,29.655498504638672,60460900.0,0.004990558350711272,29.508235931396484,71330600.0,0.017132086948580927,28.716686248779297,31909500.0,-0.003194636464115108,28.42215919494629,63061800.0,0.02217801735811098,0.7160103168336558,0.18993608133190573,0.09405360183443842
2021-02-22,29.72913592366168,30.21695386573353,29.719933401466943,30.106502532958984,65930200,29.716246795654296,29.27260971069336,28.3890212059021,29.1665520088374,28.588216322332553,0.5783356865048468,0.41545840079328644,92.67699047894132,28.3890212059021,30.517271324250395,26.260771087553806,0.14993473025451326,1.0641250591741476,54087105.0,1.2189633739872008,0.03775399597810192,0.058918752182813394,0.07811485605341706,0.009256631214382693,29.83037376403809,54361800.0,0.011863742360172846,29.48062324523925,45188200.0,-0.005896891578877628,29.655498504638672,60460900.0,0.004990558350711272,29.011213302612305,38271800.0,0.010256303644558873,28.43136215209961,38461900.0,0.00032379514484448535,0.6081811246906051,0.3057458859768459,0.08607298933254888
2021-02-23,30.31818991459316,30.32739594611804,29.97764048069053,30.29057884216309,94331400,29.872715377807616,29.42171516418457,28.51741771697998,29.33947921396443,28.714317249727404,0.6251619642370265,0.4573991134820345,91.59444142442226,28.51741771697998,30.781881702824307,26.252953731135655,0.15881269533713832,1.132231992922164,55387600.0,1.7031140544092902,0.026512696746273434,0.05177358205658633,0.09262932473374685,0.006114171149657288,30.106502532958984,65930200.0,0.009256631214382693,29.83037376403809,54361800.0,0.011863742360172846,29.48062324523925,45188200.0,-0.005896891578877628,29.508235931396484,71330600.0,0.017132086948580927,28.799524307250977,48756300.0,0.01294915639925387,0.6432213629179836,0.2701659680929027,0.08661266898911359
2021-02-24,30.336596799780143,30.96247348833756,30.31818824881409,30.879636764526367,66000600,30.117543029785157,29.62880687713623,28.686312007904053,29.576426529435498,28.87471128786066,0.7017152415748384,0.5062623391005954,92.60223946441451,28.686312007904053,31.1287021504104,26.243921865397706,0.17028261714739673,1.2211950712531736,55912400.0,1.1804286705632383,0.041278626953319186,0.07188508048097764,0.12282439125815836,0.01944690213523881,30.29057884216309,94331400.0,0.006114171149657288,30.106502532958984,65930200.0,0.009256631214382693,29.83037376403809,54361800.0,0.011863742360172846,29.655498504638672,60460900.0,0.004990558350711272,28.80871963500977,33572000.0,0.00031928748755327696,0.6330319145963945,0.27850827816528545,0.08845980723831995
2021-02-25,31.12815617799098,31.146564734422583,30.23536050196057,30.31819725036621,92189400,30.285057830810548,29.779754638671875,28.86763229370117,29.69054510188638,28.98163617397218,0.708908927914198,0.546791656863316,76.6842079267453,28.86763229370117,31.223472840696115,26.511791746706226,0.16321674898907323,1.1779202734974727,56318910.0,1.6369173338049334,0.028411000614182003,0.05239655335192506,0.1358622073481086,-0.01818154528310778,30.879636764526367,66000600.0,0.01944690213523881,30.29057884216309,94331400.0,0.006114171149657288,30.106502532958984,65930200.0,0.009256631214382693,29.48062324523925,45188200.0,-0.005896891578877628,28.80871963500977,38899600.0,0.0,0.6910675147895303,0.21327388952320347,0.09565859568726609
