date,ticker,sentiment_score,sentiment_std,sentiment_min,sentiment_max,sentiment_positive,sentiment_negative,sentiment_neutral,news_count
2021-04-23,XLI,0.012809356725146201,0.13315764661901008,-0.3182,0.6705,0.011105263157894736,0.007614035087719299,0.981280701754386,171
2021-04-24,XLI,-0.005663291139240505,0.13968088188219785,-0.3182,0.4939,0.017164556962025315,0.01607594936708861,0.966759493670886,79
2021-04-25,XLI,0.01801698113207547,0.158925168331428,-0.5106,0.5106,0.017547169811320755,0.0057169811320754715,0.9767358490566038,53
2021-04-26,XLI,0.015342786069651743,0.11131783936188756,-0.4939,0.5994,0.009154228855721393,0.005213930348258707,0.9856268656716417,201
2021-04-27,XLI,0.050104444444444445,0.18051786775029893,-0.4588,0.5766,0.031133333333333336,0.008422222222222222,0.9604296296296295,135
2021-04-28,XLI,0.04068141592920354,0.14030331083361902,-0.3612,0.7351,0.018115044247787614,0.000836283185840708,0.9810442477876107,226
2021-04-29,XLI,-0.0010388235294117652,0.13087658588279089,-0.7351,0.6369,0.014805882352941176,0.013329411764705883,0.9718823529411764,170
2021-04-30,XLI,0.018873456790123453,0.18790193384980938,-0.5267,0.765,0.020530864197530866,0.01237037037037037,0.9670987654320987,162
2021-05-01,XLI,0.007228571428571429,0.1408658493035129,-0.5267,0.4588,0.010775510204081634,0.007163265306122449,0.9820612244897959,49
2021-05-02,XLI,-0.04698529411764706,0.21503665104426994,-0.6808,0.5707,0.009294117647058824,0.0265,0.9642058823529412,34
2021-05-03,XLI,0.03360925925925926,0.13653649333827383,-0.1531,0.6808,0.0189320987654321,0.0025185185185185185,0.9785555555555556,162
2021-05-04,XLI,0.011960122699386504,0.18951499388216678,-0.6124,0.7717,0.017411042944785276,0.01061963190184049,0.9719693251533743,163
2021-05-05,XLI,0.008466929133858266,0.16164403869875363,-0.69,0.765,0.01611023622047244,0.013551181102362206,0.9703307086614174,127
2021-05-06,XLI,-0.002922395833333333,0.14336645451827612,-0.6037,0.7184,0.0089375,0.012614583333333334,0.9784375000000001,192
2021-05-07,XLI,-0.013751428571428572,0.20898621533341225,-0.7506,0.765,0.015442857142857142,0.019371428571428574,0.9651928571428572,140
2021-05-08,XLI,0.019567441860465117,0.10591211028586331,-0.128,0.5106,0.007395348837209301,0.002,0.9906046511627907,43
2021-05-09,XLI,0.0013058823529411756,0.10809355522555167,-0.5106,0.4588,0.005352941176470588,0.006647058823529411,0.988,68
2021-05-10,XLI,0.034842553191489364,0.20624994831637627,-0.5267,0.802,0.03064893617021277,0.008159574468085106,0.9611914893617022,94
2021-05-11,XLI,0.026990697674418605,0.15097684972447523,-0.6597,0.8402,0.013622093023255814,0.005930232558139535,0.9804418604651163,172
2021-05-12,XLI,0.07787674418604651,0.21059800856226135,-0.5423,0.765,0.041476744186046514,0.007947674418604651,0.9505697674418604,172
2021-05-13,XLI,-0.004692000000000001,0.13591609390288617,-0.5106,0.5766,0.0101,0.013800000000000002,0.97611,100
2021-05-14,XLI,0.023278625954198474,0.1850115688722168,-0.6908,0.5106,0.018106870229007633,0.013801526717557253,0.9680916030534351,131
2021-05-15,XLI,-0.04521111111111111,0.2332223054027503,-0.6597,0.4588,0.009644444444444445,0.02231111111111111,0.9680444444444444,45
2021-05-16,XLI,-0.027226415094339623,0.1488134081414391,-0.5994,0.5473,0.010226415094339624,0.01560377358490566,0.9741698113207548,53
2021-05-17,XLI,0.01208219895287958,0.1502716028690164,-0.5423,0.5994,0.017204188481675393,0.011214659685863874,0.9715811518324607,191
2021-05-18,XLI,0.01231736526946108,0.17146445800597115,-0.7579,0.891,0.013,0.010359281437125748,0.9766407185628742,167
2021-05-19,XLI,0.051402577319587625,0.18314202717474587,-0.5106,0.6369,0.026716494845360823,0.007891752577319586,0.9653865979381443,194
2021-05-20,XLI,0.03270994764397906,0.14135239076226397,-0.5267,0.5267,0.019727748691099476,0.007759162303664921,0.9725183246073299,191
2021-05-21,XLI,0.03257682926829268,0.18719958300434686,-0.6705,0.6249,0.0215609756097561,0.009975609756097561,0.9684573170731707,164
2021-05-22,XLI,0.03481818181818182,0.1319314097212485,0.0,0.6166,0.01609090909090909,0.0,0.983909090909091,44
2021-05-23,XLI,0.034583333333333334,0.11888815797080488,0.0,0.5994,0.013761904761904762,0.0,0.9862380952380951,42
2021-05-24,XLI,0.029121794871794872,0.15530449073832298,-0.5106,0.5766,0.021615384615384616,0.007935897435897435,0.9704615384615385,78
2021-05-25,XLI,0.01313063063063063,0.15624251359100394,-0.4767,0.5859,0.012810810810810811,0.00927927927927928,0.9779099099099099,111
2021-05-26,XLI,-0.015374390243902438,0.12618324226481215,-0.6249,0.4939,0.005170731707317073,0.013323170731707317,0.9815060975609757,164
2021-05-27,XLI,0.024052727272727274,0.1471289866996736,-0.5267,0.5994,0.015915151515151514,0.005163636363636363,0.9789212121212121,165
2021-05-28,XLI,0.05044129032258064,0.18531485449640986,-0.5574,0.7783,0.02483225806451613,0.005251612903225807,0.969916129032258,155
2021-05-29,XLI,0.03156060606060607,0.11919283467189298,0.0,0.6369,0.012272727272727274,0.0,0.9877272727272727,33
2021-05-30,XLI,0.053564,0.1481735437474135,0.0,0.4588,0.02744,0.0,0.97256,25
2021-05-31,XLI,-0.01667482014388489,0.20631008570312243,-0.6597,0.5766,0.012676258992805755,0.020906474820143885,0.9664172661870503,139
2021-06-01,XLI,0.026732748538011695,0.1538983651751297,-0.4588,0.6369,0.01825730994152047,0.006456140350877194,0.9752865497076023,171
2021-06-02,XLI,0.006498395721925135,0.11411157833121238,-0.6597,0.5994,0.007823529411764707,0.005160427807486631,0.9870106951871658,187
2021-06-03,XLI,0.008467346938775511,0.11237414096050607,-0.3818,0.7351,0.006925170068027211,0.0038435374149659862,0.9892312925170068,147
2021-06-04,XLI,-0.008634677419354834,0.1924395333369731,-0.5267,0.6369,0.01843548387096774,0.016927419354838706,0.9646370967741935,124
2021-06-05,XLI,0.026303174603174603,0.21588970299837623,-0.5423,0.4588,0.023428571428571427,0.014841269841269843,0.9617301587301587,63
2021-06-06,XLI,-0.010716666666666668,0.157729095966108,-0.5106,0.5267,0.013277777777777777,0.017416666666666667,0.9693055555555556,36
2021-06-07,XLI,0.053112878787878785,0.19690774040097372,-0.5423,0.7184,0.03243939393939394,0.006946969696969697,0.9606136363636364,132
2021-06-08,XLI,0.033749242424242425,0.15882354243943023,-0.6633,0.5766,0.02525,0.0034015151515151515,0.9713484848484848,132
2021-06-09,XLI,0.02148776978417266,0.14034490870730784,-0.6633,0.4939,0.015302158273381296,0.004877697841726619,0.979820143884892,139
2021-06-10,XLI,-0.006919834710743803,0.19246734035494384,-0.6633,0.7184,0.01620661157024793,0.01604132231404959,0.9677438016528925,121
2021-06-11,XLI,0.017527007299270075,0.17703861223226117,-0.5994,0.8679,0.02216788321167883,0.011423357664233576,0.9664087591240875,137
2021-06-12,XLI,-0.008214705882352942,0.16998826186276214,-0.6633,0.4588,0.009323529411764706,0.009941176470588235,0.980735294117647,34
2021-06-13,XLI,0.023022222222222218,0.13788237276007662,-0.296,0.4588,0.011814814814814813,0.004481481481481481,0.9837037037037036,27
2021-06-14,XLI,0.004104,0.1390817773538978,-0.6597,0.4588,0.01357,0.0087,0.97773,100
2021-06-15,XLI,0.019164429530201345,0.16467970102260737,-0.765,0.5766,0.016885906040268458,0.012805369127516777,0.9703087248322148,149
2021-06-16,XLI,-0.008433098591549296,0.16480271408709407,-0.4767,0.5267,0.014091549295774648,0.021140845070422534,0.9647676056338029,142
2021-06-17,XLI,0.019673655913978495,0.0987515731223033,-0.2732,0.4767,0.010129032258064517,0.0018870967741935482,0.9879838709677419,186
2021-06-18,XLI,0.005291477272727273,0.14009599601122305,-0.6633,0.5766,0.009511363636363636,0.007767045454545454,0.982721590909091,176
2021-06-19,XLI,0.037955555555555555,0.1732735443211576,-0.2732,0.5766,0.024777777777777777,0.01668888888888889,0.9585333333333333,45
2021-06-20,XLI,-0.006822352941176471,0.14164054804871604,-0.6908,0.4588,0.007776470588235294,0.012529411764705881,0.9796941176470588,85
2021-06-21,XLI,0.016604803493449782,0.1390984597754877,-0.6633,0.7184,0.012960698689956331,0.005030567685589519,0.9820087336244542,229
2021-06-22,XLI,0.027376699029126213,0.15786570687022505,-0.5994,0.5766,0.016961165048543687,0.008237864077669903,0.9748009708737864,206
2021-06-23,XLI,-0.007024561403508772,0.1158720337990072,-0.5719,0.5574,0.006894736842105263,0.007608187134502923,0.9854970760233919,171
2021-06-24,XLI,-0.0049036231884058,0.18801151440489083,-0.6369,0.765,0.01398550724637681,0.013376811594202898,0.9726376811594202,138
2021-06-25,XLI,0.008817241379310347,0.20182843489267327,-0.765,0.7184,0.021468965517241378,0.012110344827586206,0.9664206896551724,145
2021-06-26,XLI,0.007642499999999999,0.0770615368074645,-0.1531,0.4588,0.009375,0.00275,0.9878750000000001,40
2021-06-27,XLI,0.01568954248366013,0.10711406313598523,-0.3595,0.7184,0.008581699346405229,0.002457516339869281,0.9889607843137256,153
2021-06-28,XLI,0.013488207547169812,0.1392662154660333,-0.6597,0.6249,0.01320754716981132,0.007966981132075472,0.9788254716981132,212
2021-06-29,XLI,0.03322347417840375,0.18071679008865948,-0.7184,0.6369,0.0222018779342723,0.013098591549295775,0.9646948356807511,213
2021-06-30,XLI,0.03942365145228216,0.17631457345687,-0.5423,0.7184,0.0245850622406639,0.009344398340248963,0.966045643153527,241
2021-07-01,XLI,0.016789583333333333,0.14602301318711639,-0.6633,0.7351,0.014958333333333332,0.007465277777777777,0.9775694444444445,144
2021-07-02,XLI,0.036069375,0.1473034296171186,-0.4767,0.5766,0.03096875,0.0064625,0.9625625,160
2021-07-03,XLI,0.0017345454545454552,0.13024661112841943,-0.5719,0.5267,0.005200000000000001,0.003218181818181818,0.9915818181818181,55
2021-07-04,XLI,0.020945945945945947,0.08620513517378377,0.0,0.4939,0.011594594594594594,0.002972972972972973,0.9854054054054054,37
2021-07-05,XLI,0.036931192660550456,0.13768491787629258,-0.3612,0.6369,0.022027522935779816,0.0025871559633027525,0.9753853211009174,109
2021-07-06,XLI,0.222216,0.1808601678237109,-0.128,0.5766,0.133296,0.07426,0.7924439999999999,250
2021-07-07,XLI,0.017094968553459117,0.16092991036620166,-0.7003,0.5859,0.021553459119496857,0.012446540880503145,0.966,159
2021-07-08,XLI,0.032515,0.1500213629014736,-0.4215,0.5267,0.018366666666666667,0.007044444444444444,0.9745888888888888,180
2021-07-09,XLI,0.019335384615384615,0.17177365576753148,-0.7269,0.636,0.015315384615384616,0.008876923076923076,0.9758076923076924,130
2021-07-10,XLI,-0.013737837837837837,0.12305628646940245,-0.4466,0.4588,0.00427027027027027,0.017054054054054055,0.9786756756756756,37
2021-07-11,XLI,0.018893999999999998,0.1483503924593971,-0.5106,0.7351,0.0128,0.00536,0.9818399999999999,50
2021-07-12,XLI,0.021522549019607845,0.1717360932481324,-0.6633,0.5994,0.01738235294117647,0.009578431372549021,0.9730392156862745,102
2021-07-13,XLI,0.003694202898550723,0.13669875920822408,-0.5719,0.5267,0.010768115942028986,0.007434782608695652,0.9817898550724637,138
2021-07-14,XLI,0.017198230088495574,0.17151962558589368,-0.6908,0.5766,0.016026548672566372,0.011964601769911504,0.9720088495575222,113
2021-07-15,XLI,0.011602898550724638,0.10042077600930396,-0.5423,0.5106,0.008543478260869566,0.003318840579710145,0.9881304347826086,138
2021-07-16,XLI,-0.01149935064935065,0.14313581397192546,-0.6633,0.5093,0.008136363636363636,0.012532467532467532,0.9793311688311689,154
2021-07-17,XLI,0.006364999999999998,0.15772775563430771,-0.6633,0.5267,0.009825,0.0032500000000000003,0.9869249999999999,40
2021-07-18,XLI,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42
2021-07-19,XLI,0.011202877697841725,0.13147535887632653,-0.7579,0.7096,0.01087769784172662,0.006424460431654676,0.9826978417266187,139
2021-07-20,XLI,0.012631410256410255,0.14956380914857242,-0.6597,0.5267,0.01371153846153846,0.011352564102564102,0.9749358974358975,156
2021-07-21,XLI,0.006368840579710144,0.13218655739639398,-0.4995,0.5267,0.011340579710144927,0.015405797101449275,0.9732463768115942,138
2021-07-22,XLI,-0.012338655462184876,0.17947959286727838,-0.6597,0.5423,0.011663865546218488,0.020134453781512605,0.9682016806722689,119
2021-07-23,XLI,0.027894244604316543,0.13907282044643102,-0.5423,0.765,0.01487769784172662,0.005021582733812949,0.9801007194244605,139
2021-07-24,XLI,0.04220217391304348,0.18864898914725248,-0.4767,0.5766,0.029652173913043475,0.013847826086956522,0.9565,46
