date,ticker,open,high,low,close,volume
2021-01-04,XLF,27.234836201925404,27.24404048020097,26.535326852811316,26.76542854309082,47086300
2021-01-05,XLF,26.756220157821367,27.004730366506497,26.618159515952843,26.88507652282715,35265400
2021-01-06,XLF,27.400502794445583,28.29329649573855,27.400502794445583,28.072399139404297,102254900
2021-01-07,XLF,28.486583121281143,28.771908657191783,28.42215318881705,28.477378845214844,64342700
2021-01-08,XLF,28.615444045301256,28.62464832283757,28.08160823695025,28.45897483825684,54266400
2021-01-11,XLF,28.182849764658595,28.59703166517424,28.06319592822753,28.55101203918457,56590400
2021-01-12,XLF,28.71668274817263,28.98359971328517,28.633846024904862,28.845539093017575,60546600
2021-01-13,XLF,28.799520199931976,28.90076372106997,28.61543819789476,28.827131271362305,55394700
2021-01-14,XLF,28.90997211569717,29.10325842092848,28.79952430316756,28.95599174499512,49828800
2021-01-15,XLF,28.53260274607648,28.707480480263847,28.26568400676228,28.477378845214844,68732700
2021-01-19,XLF,28.624644494089768,28.698276948994963,28.37613430045866,28.55101203918457,97457200
2021-01-20,XLF,28.643057025452357,28.643057025452357,28.330118609751548,28.43136215209961,56113100
2021-01-21,XLF,28.41295566807143,28.468179578650734,28.127628326416016,28.127628326416016,43713800
2021-01-22,XLF,27.842297929489455,28.03558246088806,27.79627830454774,27.92513465881348,37928000
2021-01-25,XLF,27.64901616002169,27.75946397312919,27.372893116180272,27.72264862060547,68321500
2021-01-26,XLF,27.833097914063337,27.86991502408157,27.483344146572232,27.50175094604492,55504600
2021-01-27,XLF,27.124382006609363,27.15199483674148,26.636567629695868,26.691791534423828,84059200
2021-01-28,XLF,27.03234685379683,27.50175274853972,26.94951010636301,27.18881607055664,62985900
2021-01-29,XLF,27.11517683460448,27.18881104585886,26.52611718885917,26.645771026611328,78260700
2021-02-01,XLF,26.940301455959663,27.032342466563435,26.71019980721837,26.995525360107425,41947400
2021-02-02,XLF,27.308462324402694,27.78707415025359,27.29925804826677,27.64901351928711,54263000
2021-02-03,XLF,27.61220400107584,27.81469286509053,27.55698008462395,27.80548858642578,46195200
2021-02-04,XLF,27.89752763705597,28.431363472957624,27.88832335904464,28.42215919494629,63061800
2021-02-05,XLF,28.624648470284907,28.65225954749963,28.366933964549997,28.43136215209961,38461900
2021-02-08,XLF,28.52340126481515,28.799524307250977,28.52340126481515,28.799524307250977,48756300
2021-02-09,XLF,28.70747612471364,28.900760626171973,28.606230858881624,28.80871963500977,33572000
2021-02-10,XLF,28.95598451865494,28.99280161733418,28.6706590260344,28.80871963500977,38899600
2021-02-11,XLF,28.82713405624271,28.937583619242368,28.523399952413957,28.716686248779297,31909500
2021-02-12,XLF,28.68907067649084,29.038824374070437,28.661457849496625,29.011213302612305,38271800
2021-02-16,XLF,29.30574536222541,29.646294810408406,29.176889004051976,29.508235931396484,71330600
2021-02-17,XLF,29.4161908488329,29.69231209616312,29.314947327764397,29.655498504638672,60460900
2021-02-18,XLF,29.44380789290581,29.63709419814949,29.241319066231007,29.480623245239254,45188200
2021-02-19,XLF,29.673906348341827,29.931619038228405,29.63708924662315,29.83037376403809,54361800
2021-02-22,XLF,29.72913592366168,30.21695386573353,29.719933401466943,30.106502532958984,65930200
2021-02-23,XLF,30.31818991459316,30.32739594611804,29.977640480690532,30.29057884216309,94331400
2021-02-24,XLF,30.336596799780143,30.96247348833756,30.31818824881409,30.879636764526367,66000600
2021-02-25,XLF,31.12815617799098,31.146564734422583,30.23536050196057,30.31819725036621,92189400
2021-02-26,XLF,30.272170530404196,30.364213291021965,29.627885250369022,29.73833656311035,103105700
2021-03-01,XLF,30.24455969289985,30.85202787341084,30.24455969289985,30.667945861816406,67590700
2021-03-02,XLF,30.631129631981725,30.806009127972825,30.52988434716002,30.55749893188477,49987000
2021-03-03,XLF,30.677155996322,31.25700967044782,30.64033888686464,30.79680633544922,72541700
2021-03-04,XLF,30.713973019646826,31.008502906003372,30.005259383391,30.447057723999023,101311800
