date,ticker,open,high,low,close,volume
2015-01-02,QQQ,95.66256201894464,96.0682195953277,94.44557522180368,94.90655517578125,31314600
2015-01-05,QQQ,94.49170278607619,94.60234054683227,93.24705787206355,93.5144271850586,36521300
2015-01-06,QQQ,93.65269775242997,93.80942926303952,91.84565701070555,92.26053619384766,66205500
2015-01-07,QQQ,92.86902739205064,93.67112803412785,92.64775194306733,93.44985961914062,37577400
2015-01-08,QQQ,94.24273838520016,95.42284588520103,94.14132223748175,95.23845672607422,40212600
2015-01-09,QQQ,95.53349408343907,95.56115175694326,94.05835251258326,94.61153411865234,41410100
2015-01-12,QQQ,94.79592421866501,94.8973403784962,93.38532658428107,93.62503814697266,34129800
2015-01-13,QQQ,94.53776937386311,95.5334877580643,92.84135949329857,93.59736633300781,56162300
2015-01-14,QQQ,92.65699202351934,93.5605160357225,92.26054889071553,93.08109283447266,51354200
2015-01-15,QQQ,93.51438602017268,93.6618959355821,91.76266093296601,91.87329864501953,51005400
2015-01-16,QQQ,91.75344517873812,93.0718481030982,91.60593525398231,92.95199584960938,35362200
2015-01-20,QQQ,93.51437008865862,93.92924912868698,92.4633366221923,93.68954467773438,30964100
2015-01-21,QQQ,93.4129690560033,94.61151964041241,93.0810629567514,94.16897583007812,40128800
2015-01-22,QQQ,94.5377580132755,96.01289227519811,93.7079927928206,95.9114761352539,40887200
2015-01-23,QQQ,95.90227495321912,96.41857733013582,95.62569117693894,96.12355041503906,34783000
2015-01-26,QQQ,96.01290893554688,96.18808357748262,95.52427128593267,96.01290893554688,19960900
2015-01-27,QQQ,94.50088820319941,94.55620354541534,93.2101429575273,93.52361297607422,45253200
2015-01-28,QQQ,95.02642018688779,95.12783635309553,93.02576860623849,93.04420471191406,43591700
2015-01-29,QQQ,92.97043868228998,94.11367409338247,92.15911645241465,93.9384994506836,46539700
2015-01-30,QQQ,93.85553555475725,94.57466326564489,93.0810854579573,93.21015930175781,42927600
2015-02-02,QQQ,93.42220138437479,94.10444976297788,91.96550300698233,94.02147674560547,43624700
2015-02-03,QQQ,94.36258412285666,94.98951706821418,93.74487274501773,94.92498016357422,30750400
2015-02-04,QQQ,94.53776967009394,95.4689511453108,94.32571579661045,94.8420181274414,34073200
2015-02-05,QQQ,95.08171269767556,95.72708878523972,94.84200821149001,95.66255187988281,23605500
2015-02-06,QQQ,95.81006758301675,96.04055754950822,94.740597796174,95.08171844482422,34169300
2015-02-09,QQQ,94.7129365428905,95.22923179742273,94.5469834919344,94.77747344970703,22604700
2015-02-10,QQQ,95.30301440011274,96.3817059874242,95.15549741347336,96.25263214111328,23686500
2015-02-11,QQQ,96.3632319110756,96.82421179533715,96.17884277096891,96.60294342041016,20303600
2015-02-12,QQQ,97.22989347872966,97.76463192686623,97.08238354744829,97.72775268554688,22520300
2015-02-13,QQQ,98.0043609810828,98.5851933091026,97.81996474155461,98.56675720214844,29030200
2015-02-17,QQQ,98.56675620383241,98.72348773034595,98.31782304148997,98.65895080566406,17675300
2015-02-18,QQQ,98.53907888185631,98.85254892876337,98.41000504901115,98.79723358154297,15149600
2015-02-19,QQQ,98.73266903212547,99.35038742786033,98.70501136428561,99.28585052490234,19828100
2015-02-20,QQQ,99.22131977203733,100.00498422338572,98.90784977110079,99.94966888427734,28336700
2015-02-23,QQQ,99.89435492910313,100.078751131662,99.67308652002839,100.05108642578125,17868000
2015-02-24,QQQ,99.92200748727838,100.24469906674304,99.61776607811923,100.12483978271484,19745000
2015-02-25,QQQ,99.97730876547804,100.36453013833138,99.6546172541062,99.87589263916016,19472300
2015-02-26,QQQ,99.9773532126362,100.43833325211313,99.70076237535116,100.38301086425781,22255500
2015-02-27,QQQ,100.34609481976014,100.41063875425571,99.78370584910567,99.94043731689453,27757600
2015-03-02,QQQ,100.13407280063015,100.88085812467727,100.1156296622113,100.84397888183594,22988600
2015-03-03,QQQ,100.53972472227966,100.64114086876779,99.7376171184177,100.37377166748047,20788900
2015-03-04,QQQ,100.04185648790008,100.18936639323945,99.44258123134581,99.98653411865234,21007400
2015-03-05,QQQ,100.24470795803722,100.46597637541372,99.746848743443,100.16172790527344,15381000
2015-03-06,QQQ,100.03261969149432,100.2262303693986,98.77875403402429,99.0276870727539,30990400
2015-03-09,QQQ,99.230549912553,99.56245606739503,98.82489230529885,99.31352996826172,26237100
2015-03-10,QQQ,98.60361126201371,98.63127596834754,97.4696044921875,97.4696044921875,34234500
2015-03-11,QQQ,97.61711737315716,97.73697666890511,96.8703320614805,96.90721130371094,25459700
2015-03-12,QQQ,96.83343723056909,97.65398089461182,96.76890032555433,97.54335021972656,21473200
2015-03-13,QQQ,97.45116885691002,97.83839740143817,96.51077275504808,97.1192626953125,42021100
2015-03-16,QQQ,97.47883549224308,98.41001004302373,97.37741932786155,98.37313079833984,25674100
2015-03-17,QQQ,98.10576072131461,98.68659295204328,97.87527073601014,98.52986145019531,19603800
2015-03-18,QQQ,98.26248667079278,99.9496749560452,97.75540591817733,99.49790954589844,40622200
2015-03-19,QQQ,99.59930783058613,99.9219923270975,99.45179793246426,99.6454086303711,31314000
2015-03-20,QQQ,100.46600566475124,100.7894323414335,100.27194965874187,100.2904281616211,31761400
2015-03-23,QQQ,100.23496504230125,100.5121848296621,100.05938757518611,100.09635162353516,17268500
2015-03-24,QQQ,100.08709448895159,100.54913445176669,99.71746815883579,99.73594665527344,22445300
2015-03-25,QQQ,99.8930700492366,99.98547666090353,97.41653478563074,97.45349884033203,41581400
2015-03-26,QQQ,96.64958181131882,97.67531179083046,96.32615502727802,97.12086486816406,47846300
2015-03-27,QQQ,97.10234355038457,97.73995405777366,96.95448734276437,97.5089340209961,33878400
2015-03-30,QQQ,98.1003649814879,98.71025429443232,98.1003649814879,98.62709045410156,30570200
2015-03-31,QQQ,98.34985876323863,98.55315754104423,97.55514920463814,97.58287048339844,30488100
2015-04-01,QQQ,97.58289364043824,97.60137919744693,96.44627864050477,97.07465362548828,32970500
2015-04-02,QQQ,97.16702639042198,97.45348897263538,96.82511420668496,97.1393051147461,19164200
2015-04-06,QQQ,96.56637169893538,98.20199039501402,96.41851549694069,97.93401336669922,24451100
2015-04-07,QQQ,97.8785700449612,98.5993514504954,97.76768493652344,97.76768493652344,19379400
2015-04-08,QQQ,97.80464022145595,98.68252059881225,97.79540449602982,98.54390716552734,25866900
2015-04-09,QQQ,98.49770889310693,99.20001184595878,98.16504649456942,99.16304779052734,23114700
2015-04-10,QQQ,99.12609470796528,99.57889914949449,98.90431740099949,99.56965637207031,17164300
2015-04-13,QQQ,99.64357131867597,100.15181120704271,99.20925248941013,99.32014465332031,17783500
2015-04-14,QQQ,99.21852699733128,99.5049896996657,98.47001698935372,99.03370666503906,23755700
2015-04-15,QQQ,99.29241081368227,99.8653430534932,99.17228293040979,99.65280151367188,21128600
2015-04-16,QQQ,99.38482764013455,99.68976874588658,99.24621420106233,99.51419830322266,16195300
2015-04-17,QQQ,98.56242279811073,98.83039992069722,97.53669294898926,97.9617691040039,46514000
2015-04-20,QQQ,98.4515226046502,99.60662305704635,98.41455854415268,99.43104553222656,28945900
2015-04-21,QQQ,100.00398876538667,100.17956630929223,99.7360045852793,99.85613250732422,22759800
2015-04-22,QQQ,100.11482130661862,100.56762557139248,99.46796814289984,100.40129089355469,21429200
2015-04-23,QQQ,100.05942319895408,101.23300923880677,100.0409446932864,100.78020477294922,29473200
2015-04-24,QQQ,101.8428713808094,102.28643295007386,101.6765366736067,102.14781951904297,32508100
2015-04-27,QQQ,102.52670207729487,102.72076513614233,101.66730715306579,101.88909149169922,31121300
2015-04-28,QQQ,101.96302615943624,102.15708924417775,100.82641123551501,101.68580627441406,36849200
2015-04-29,QQQ,101.12210774267578,101.71351857201684,100.49373285522925,101.04817962646484,34043900
2015-04-30,QQQ,100.47524941569898,100.88183993454008,98.93203002883818,99.45875549316406,44080500
2015-05-01,QQQ,99.84688522077434,100.83565091904276,99.82839966556917,100.77096557617188,32874300
2015-05-04,QQQ,101.09438596489409,101.56566889070655,100.88184439437532,100.93729400634766,23507300
2015-05-05,QQQ,100.539925678332,100.72473889292903,99.24621202563607,99.29241180419922,47843300
2015-05-06,QQQ,99.46799936134379,99.75446198801663,97.95250828769889,98.60860443115234,42687200
2015-05-07,QQQ,98.5808953027449,99.47725440012138,98.50696718024145,99.20002746582031,29335800
2015-05-08,QQQ,100.22575187877291,100.65082798511615,100.07790269186691,100.43829345703125,33023300
2015-05-11,QQQ,100.50298298512138,100.70628179448823,99.97625745638622,100.05017852783203,19679300
2015-05-12,QQQ,99.45877574442447,100.1056362859454,98.69179433330613,99.5973892211914,33665000
2015-05-13,QQQ,100.03167157702975,100.54915418086522,99.65279534909901,99.80065155029297,20738400
2015-05-14,QQQ,100.61385128920222,101.34387550520398,100.24422484327388,101.26071166992188,23904200
2015-05-15,QQQ,101.51945300214072,101.65806644445011,101.01120606373046,101.26071166992188,23937400
2015-05-18,QQQ,101.09437253052259,101.90756054626343,101.02044442449919,101.70426177978516,17631100
2015-05-19,QQQ,101.81517636459816,101.97226833686976,101.42706429774816,101.59339904785156,14212900
2015-05-20,QQQ,101.66728626169161,102.26793971759436,101.12208240413945,101.65805053710938,21131900
2015-05-21,QQQ,101.48248105260865,102.32339736707274,101.33463189577385,102.18478393554688,16771800
2015-05-22,QQQ,102.06467484474875,102.45279396131653,101.99998950034976,102.08316040039062,13543800
2015-05-26,QQQ,101.86136974326017,101.99997614155224,100.50297063861507,100.90956115722656,25488400
2015-05-27,QQQ,101.21452965217192,102.64685715688793,100.99275232021097,102.53596496582031,30572700
2015-05-28,QQQ,102.34189569953953,102.58215855739738,101.99074771511143,102.304931640625,17302400
2015-05-29,QQQ,102.24024182402749,102.37885527634523,101.45477499445765,101.69503784179688,30383000
2015-06-01,QQQ,102.24022502617264,102.31415312861894,101.20525274244004,102.03692626953125,24570200
2015-06-02,QQQ,101.65806604931778,102.21251276622776,101.15906188904705,101.71350860595703,19449600
2015-06-03,QQQ,102.17557801192359,102.39735535225063,101.7689803461786,102.01848602294922,20507200
2015-06-04,QQQ,101.44555500025062,102.09241557294781,100.9188294032895,101.24225616455078,31374600
2015-06-05,QQQ,101.12213446371781,101.36239737980507,100.38286720660705,101.00200653076172,22641700
2015-06-08,QQQ,100.95577255463067,101.02970067051086,99.77295090124028,99.97624969482422,24549200
2015-06-09,QQQ,99.73598552035433,100.17030438267298,99.0614038096986,99.8099136352539,27554600
2015-06-10,QQQ,100.1517989042415,101.473233731944,100.04091380412517,101.17752838134766,30297900
2015-06-11,QQQ,101.51945731355782,101.78744143335763,101.14982380175903,101.32540130615234,17593500
2015-06-12,QQQ,100.78944934364408,101.00199093855917,100.3551304259027,100.49374389648438,27201800
2015-06-15,QQQ,99.74522189991671,100.15181240544078,99.16304684513779,99.99472045898438,31238800
2015-06-16,QQQ,99.89308701787105,100.70628225909009,99.84688722927599,100.53994750976562,16456900
2015-06-17,QQQ,100.70627643370564,101.1405882622103,100.19802943734344,100.8171615600586,23296700
2015-06-18,QQQ,101.18681050098012,102.46203899936803,101.13136792936416,102.28646850585938,43032400
2015-06-19,QQQ,102.33646848116459,102.41983067085901,101.70664830609675,101.78074645996094,27877600
2015-06-22,QQQ,102.53093719482422,102.83658667943861,102.29938583976238,102.53093719482422,19120900
2015-06-23,QQQ,102.64208862199858,102.70692272143411,102.18824992594983,102.61430358886719,18127900
2015-06-24,QQQ,102.49392038056614,102.92923109927935,102.05860259546462,102.08638763427734,15815900
2015-06-25,QQQ,102.48465685248111,102.5865400395573,101.71590446504733,101.88262176513672,18326700
2015-06-26,QQQ,101.86409412236733,102.0956455203787,100.82674131537681,101.20648193359375,32311700
2015-06-29,QQQ,100.0857764418403,100.64150546365194,98.77056616518061,98.81687927246094,50874900
2015-06-30,QQQ,99.55782019944249,99.77085055863817,98.86316612340264,99.16881561279297,34809900
2015-07-01,QQQ,100.15061042409177,100.35437678964364,99.49300528660311,99.95610809326172,21293000
2015-07-02,QQQ,100.24322256042818,100.32657766205412,99.67823665033995,99.98387908935547,20499400
2015-07-06,QQQ,99.35409632255801,100.3266152710805,99.14107293873403,99.75236511230469,24311000
2015-07-07,QQQ,99.86350150410806,100.09505293655742,98.02035408039998,100.00243377685547,44230800
2015-07-08,QQQ,99.28925843170971,99.4096697075905,98.07593110108559,98.26116943359375,39691500
2015-07-09,QQQ,99.56707412896246,99.65969324975872,98.19628711546552,98.20555114746094,28381000
2015-07-10,QQQ,99.51151424704719,100.07650012798861,99.15029469252879,99.70601654052734,26415800
2015-07-13,QQQ,100.5674092974818,101.53992097201274,100.55814526256583,101.4565658569336,25780700
2015-07-14,QQQ,101.59549904130907,102.40129342663948,101.53992189769478,102.1234359741211,21977200
2015-07-15,QQQ,102.31795081546217,102.63285738007993,101.94746710043785,102.23458862304688,28631500
2015-07-16,QQQ,103.07740838603162,103.69796435970521,102.8736420504643,103.679443359375,29838900
2015-07-17,QQQ,104.51302562092444,105.20767974853516,104.33705138040635,105.20767974853516,35926800
2015-07-20,QQQ,105.43001454635575,105.94868756575963,105.10584390922831,105.5689468383789,26539000
2015-07-21,QQQ,105.60595020272766,105.77266747885928,105.19842457937382,105.50407409667969,35468900
2015-07-22,QQQ,103.89247602406088,104.81868158454937,103.89247602406088,104.30927276611328,35575000
2015-07-23,QQQ,104.411160100123,104.75385164865963,103.65167179293954,103.9202651977539,25698300
2015-07-24,QQQ,104.47601277539616,104.66125110123204,102.74400545663495,102.90145874023438,30844700
2015-07-27,QQQ,102.31793978220249,102.76251453918051,101.82705191594458,102.0493392944336,35994800
2015-07-28,QQQ,102.5031911875638,103.13301139577082,101.68813265133853,102.92924499511719,33553500
2015-07-29,QQQ,103.1515123972742,103.54051702385553,102.75324373680645,103.31822967529297,26714100
2015-07-30,QQQ,103.07744724514046,103.98512499763275,102.45689103752373,103.80915069580078,25438100
2015-07-31,QQQ,104.13327954235542,104.18884960838713,103.47567451756203,103.6886978149414,22081700
2015-08-03,QQQ,103.70726166863817,103.99438319739792,102.67917269395667,103.36456298828125,25001800
2015-08-04,QQQ,103.31825551780251,103.50349384353953,102.74400540179508,103.17005920410156,22132300
2015-08-05,QQQ,103.74431871584272,104.66126052414654,103.62390743345821,103.96660614013672,28989900
2015-08-06,QQQ,104.0592078118728,104.19814007858864,101.83631274358518,102.2994155883789,42125400
2015-08-07,QQQ,102.04934982471205,102.4105695019259,101.32691047028436,102.16975402832031,30006800
2015-08-10,QQQ,102.81810376717152,103.55906413801152,102.80883973094913,103.33677673339844,21500800
2015-08-11,QQQ,102.79029200932106,103.18856066670216,101.44728976169301,102.01227569580078,36123300
2015-08-12,QQQ,101.3083838080432,102.56802421097221,100.23398879753857,102.3642578125,41889000
2015-08-13,QQQ,102.46611785353704,102.9570127327234,101.97523004073827,102.19751739501953,22510500
2015-08-14,QQQ,101.95670418759194,102.50316204636268,101.75293784486819,102.35497283935547,17924900
2015-08-17,QQQ,102.10491288652949,103.23488495451963,101.84557642496885,103.20709991455078,21224900
2015-08-18,QQQ,103.06817341527876,103.15153560623823,102.54023642716541,102.67916870117188,13984400
2015-08-19,QQQ,102.36424086266338,102.91070584684319,101.41025021540788,102.00302124023438,42511400
2015-08-20,QQQ,101.0583124328384,101.38248304003196,99.16885180840981,99.17811584472656,57747300
2015-08-21,QQQ,97.77953030097153,98.61311680021363,94.84346008300781,94.84346008300781,97763400
2015-08-24,QQQ,87.27636034759314,94.96386290048623,78.48666375823097,91.19420623779297,150829900
2015-08-25,QQQ,94.5378027627556,95.15835880210642,90.77741038929439,90.85150146484375,75088300
2015-08-26,QQQ,93.50970350503158,95.61219388139712,91.62950752950664,95.42694854736328,104103800
2015-08-27,QQQ,96.80700752153162,97.90919446179018,95.65851454047503,97.8443603515625,69377700
2015-08-28,QQQ,97.32569949982785,98.1778070728285,97.11266907338324,97.82585144042969,49919600
2015-08-31,QQQ,97.27937220869913,97.81657314805607,96.37169468560847,96.61250305175781,39549400
2015-09-01,QQQ,94.20439367182534,95.66780057217605,93.20408968426489,93.59310150146484,73155500
2015-09-02,QQQ,95.28800884600106,96.25126330832879,94.19508619320484,96.23274230957031,43963600
2015-09-03,QQQ,96.61249864529542,97.27010373773389,95.49179077792387,95.76039123535156,45131800
