date,ticker,sentiment_score,sentiment_std,sentiment_min,sentiment_max,sentiment_positive,sentiment_negative,sentiment_neutral,news_count
2017-01-02,QQQ,-0.1589,0.2752228733226946,-0.4767,0.0,0.0,0.10233333333333333,0.8976666666666667,3
2017-01-03,QQQ,0.0713265306122449,0.25897513054306187,-0.6369,0.6486,0.06787755102040817,0.019102040816326528,0.9130408163265306,49
2017-01-04,QQQ,0.105075,0.22108657701687146,-0.2732,0.5859,0.07178571428571427,0.013785714285714287,0.9144285714285714,28
2017-01-05,QQQ,0.08407619047619048,0.317081405801037,-0.4404,0.7351,0.08661904761904762,0.051095238095238096,0.8622857142857143,21
2017-01-06,QQQ,0.010221428571428572,0.22534662250569737,-0.5859,0.5267,0.04964285714285714,0.04392857142857143,0.9064285714285714,14
2017-01-07,QQQ,0.37585,0.43683349612104305,0.0,0.8126,0.18675,0.02775,0.7855,4
2017-01-08,QQQ,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3
2017-01-09,QQQ,0.152804,0.2614457838635001,-0.5106,0.5849,0.10176,0.013519999999999999,0.88476,25
2017-01-10,QQQ,0.1075,0.33730730327418834,-0.6908,0.6705,0.0853,0.0573,0.85745,20
2017-01-11,QQQ,0.13497894736842106,0.3420935570196931,-0.6808,0.6124,0.10647368421052632,0.049684210526315796,0.843842105263158,19
2017-01-12,QQQ,0.054164705882352955,0.4599377049410828,-0.8442,0.6674,0.08776470588235294,0.0688235294117647,0.8434117647058824,17
2017-01-13,QQQ,0.1324722222222222,0.2751511067321876,-0.296,0.634,0.07116666666666667,0.01933333333333333,0.9095,18
2017-01-14,QQQ,-0.10518181818181818,0.23299799491919163,-0.4019,0.4404,0.038454545454545457,0.1262727272727273,0.8352727272727273,11
2017-01-15,QQQ,0.29047999999999996,0.30035195521254726,-0.128,0.6705,0.27040000000000003,0.10200000000000001,0.6275999999999999,5
2017-01-16,QQQ,-0.020433333333333303,0.5415391983350174,-0.5719,0.5106,0.04933333333333333,0.084,0.8666666666666667,3
2017-01-17,QQQ,0.09931904761904763,0.2778272495977448,-0.5719,0.6674,0.0819047619047619,0.05423809523809524,0.8638095238095238,21
2017-01-18,QQQ,0.10467894736842104,0.3807602870558199,-0.7003,0.7846,0.16026315789473683,0.05715789473684211,0.782578947368421,19
2017-01-19,QQQ,0.22997499999999998,0.2656858867059687,0.0,0.7579,0.13735,0.01335,0.8493,20
2017-01-20,QQQ,0.03535714285714286,0.30644106704459273,-0.4404,0.7846,0.04757142857142857,0.05671428571428572,0.8957142857142857,21
2017-01-21,QQQ,0.024187499999999997,0.1792707325129071,-0.228,0.4215,0.051625000000000004,0.06575,0.882375,8
2017-01-22,QQQ,-0.1366,0.19318157262016478,-0.2732,0.0,0.0,0.104,0.896,2
2017-01-23,QQQ,0.09410526315789473,0.2600161372634916,-0.3182,0.7351,0.06868421052631579,0.01863157894736842,0.9126842105263159,19
2017-01-24,QQQ,0.15750645161290322,0.27939515020305783,-0.5216,0.6674,0.1074516129032258,0.03193548387096774,0.8606129032258065,31
2017-01-25,QQQ,0.1248142857142857,0.20370825993276548,0.0,0.6674,0.09657142857142857,0.0,0.9034285714285714,14
2017-01-26,QQQ,0.133575,0.29837692671307015,-0.4215,0.7846,0.09,0.03265,0.8773500000000001,20
2017-01-27,QQQ,0.17550000000000002,0.3604995341434536,-0.5574,0.743,0.13155555555555554,0.04700000000000001,0.821388888888889,18
2017-01-28,QQQ,0.360675,0.24409093080243682,0.0,0.5106,0.14125,0.0,0.85875,4
2017-01-29,QQQ,0.0,,0.0,0.0,0.0,0.0,1.0,1
2017-01-30,QQQ,-0.10791379310344827,0.36124551279876316,-0.7096,0.5859,0.06027586206896552,0.14148275862068965,0.7982413793103449,29
2017-01-31,QQQ,-0.1593121212121212,0.3585698508986566,-0.7579,0.6486,0.042787878787878784,0.12657575757575756,0.8306060606060606,33
2017-02-01,QQQ,0.1445,0.1981420840067689,0.0,0.5106,0.1025,0.0,0.8975,12
2017-02-02,QQQ,0.029720000000000003,0.36268696902425374,-0.7906,0.6732,0.07848,0.05556,0.866,25
2017-02-03,QQQ,0.14173,0.3077783158122263,-0.2732,0.6739,0.11755,0.0628,0.8195499999999999,20
2017-02-04,QQQ,0.2879125,0.370928650965577,-0.2732,0.8236,0.17925,0.06075,0.7601249999999999,8
2017-02-06,QQQ,0.09229545454545454,0.2687838988184919,-0.5106,0.5319,0.08168181818181819,0.05318181818181818,0.8651363636363637,22
2017-02-07,QQQ,0.18984736842105263,0.2511725134652832,-0.2732,0.5106,0.11431578947368419,0.0428421052631579,0.8429473684210528,19
2017-02-08,QQQ,0.04325454545454546,0.30079055634756685,-0.7227,0.6739,0.08159090909090909,0.043500000000000004,0.874909090909091,22
2017-02-09,QQQ,0.09620999999999999,0.30189747632354647,-0.4215,0.7783,0.09885,0.028250000000000004,0.8728999999999999,20
2017-02-10,QQQ,0.058185714285714285,0.17873406629690508,-0.3182,0.5106,0.06378571428571429,0.025285714285714283,0.9108928571428571,28
2017-02-11,QQQ,0.02417333333333333,0.199279887404147,-0.3182,0.6808,0.018133333333333335,0.024333333333333332,0.9575333333333333,15
2017-02-12,QQQ,0.2700714285714286,0.311613198876886,0.0,0.6705,0.1362857142857143,0.02842857142857143,0.8352857142857142,7
2017-02-13,QQQ,0.021248387096774197,0.2813762983040892,-0.6597,0.6361,0.08700000000000001,0.07258064516129033,0.8404516129032259,31
2017-02-14,QQQ,0.11955238095238097,0.24795821345349223,-0.296,0.6908,0.10438095238095237,0.05323809523809523,0.8423809523809522,21
2017-02-15,QQQ,0.05607142857142857,0.2587085950308902,-0.4215,0.6674,0.05585714285714286,0.03176190476190476,0.9123809523809524,21
2017-02-16,QQQ,0.06767058823529412,0.22898129226179667,-0.4767,0.4767,0.09452941176470588,0.028117647058823532,0.8773529411764706,17
2017-02-17,QQQ,0.07827142857142858,0.3126493007744064,-0.6486,0.7184,0.06142857142857143,0.022714285714285715,0.9157857142857143,14
2017-02-18,QQQ,0.14318333333333333,0.24286137952887168,0.0,0.5859,0.09249999999999999,0.031,0.8765000000000001,6
2017-02-19,QQQ,0.14006000000000002,0.31318368092862053,0.0,0.7003,0.0586,0.0,0.9414,5
2017-02-20,QQQ,0.07645,0.4504587605985702,-0.5719,0.6674,0.129,0.11716666666666668,0.7538333333333332,6
2017-02-21,QQQ,0.129636,0.21077139843916204,0.0,0.5719,0.09708,0.0064,0.89652,25
