date,ticker,open,high,low,close,volume
2021-01-04,XLI,82.4125201293909,82.48687748876658,79.86559086554146,80.3210678100586,16200700
2021-01-05,XLI,80.17234378648958,81.41791650618818,80.16304645658269,81.11117553710938,16004600
2021-01-06,XLI,81.63171224646959,83.72316468546774,81.38074107417512,83.04460144042969,19500600
2021-01-07,XLI,83.50938942252817,83.82543489076743,82.82153576829438,83.5000991821289,10114900
2021-01-08,XLI,83.68598841335893,83.91837203422988,82.45900317883176,83.29558563232422,11043300
2021-01-11,XLI,82.4218279686333,83.5093817049116,82.35676083291885,83.26770782470703,11911100
2021-01-12,XLI,83.24908351885615,84.29946173938288,82.77502616678927,84.09496307373047,10408000
2021-01-13,XLI,83.95556119007337,84.07639812985138,83.23982269913516,83.36995697021484,9230300
2021-01-14,XLI,83.79753553446628,84.26230277859334,83.50937502069347,83.6581039428711,10669800
2021-01-15,XLI,83.100383377635,83.29558476612243,81.8733981558674,82.57054901123047,12924800
2021-01-19,XLI,83.27699367251176,83.55585686331652,82.81222641569421,82.84011840820312,8933700
2021-01-20,XLI,83.27699966726966,83.54656554664301,82.8122323769955,83.35136413574219,8374300
2021-01-21,XLI,83.16544316020615,83.36064453144928,82.57983195469214,82.70067596435547,9601500
2021-01-22,XLI,82.1615474928852,82.61701737673529,81.58523359469793,82.2730941772461,9728800
2021-01-25,XLI,81.89198453265725,82.12436814772823,80.90668027412752,81.71537780761719,18249000
2021-01-26,XLI,82.42181690390164,82.55195115786063,80.91597565329467,80.96244812011719,10480800
2021-01-27,XLI,79.8748918568146,80.079390560988,78.75015607564555,79.35435485839844,23140100
2021-01-28,XLI,80.12586889470585,81.4922857074099,80.04221419602695,80.53486633300781,17928300
2021-01-29,XLI,80.01434128506972,80.41404145281074,78.55497222458023,78.79664611816406,20895000
2021-02-01,XLI,79.57744179584185,79.8377102972266,78.95465544013051,79.6146240234375,11318700
2021-02-02,XLI,80.5534605742572,81.66889910154312,80.46979878422889,81.30638122558594,10443800
2021-02-03,XLI,81.21342265472356,81.51087337749075,80.67429100352534,81.36214447021484,9662900
2021-02-04,XLI,81.64100706683702,82.37534008497173,81.52946038714335,82.23590850830078,7113900
2021-02-05,XLI,82.87729504523574,83.11896889638139,82.5054798465235,82.71926879882812,7481900
